row_index,predicted_probability,predicted_label,actual_label,explanation
9649,0.646230921,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
17526,0.994372701,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
7241,0.964950565,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
5063,0.988220458,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
37799,0.973390297,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
34633,0.991253674,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
32602,0.614669442,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
12228,0.996238906,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
21463,0.984363536,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
6006,0.951437872,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
28013,0.984790537,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
5296,0.638957236,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
19896,0.72479158,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and network-related risk increased compared with the previous week."
32465,0.663827747,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
28090,0.99251302,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
20237,0.977517853,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and overall system activity was unusually high."
41557,0.580374177,1,0,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
16501,0.981851603,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
1250,0.876253489,1,0,"This user was flagged because multiple risk signals increased at the same time, file access activity was unusually high, and file activity changed sharply compared with the previous week."
39409,0.983163996,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
25298,0.837649183,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
30487,0.964771691,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and daily external device usage was unusually high."
6094,0.568318513,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
29170,0.569976756,1,0,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and suspicious behavior stayed elevated over several weeks."
3559,0.846418008,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
20388,0.958710161,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
37314,0.902629176,1,1,"This user was flagged because multiple risk signals increased at the same time, web activity occurred across many days, and suspicious behavior stayed elevated over several weeks."
9866,0.980337334,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and file-related activity was unusually high."
15113,0.545493792,1,1,"This user was flagged because multiple risk signals increased at the same time, overall system activity was unusually high, and file-related activity was unusually high."
28110,0.994261909,1,1,"This user was flagged because overall system activity was unusually high, multiple risk signals increased at the same time, and suspicious behavior stayed elevated over several weeks."
